sale_id,date,store_id,product_id,quantity_sold,unit_price,revenue
10911,2024-08-16,1,110,1,3.4,3.4
10912,2024-08-16,1,105,1,4.1,4.1
10913,2024-08-16,1,102,1,4.0,4.0
10914,2024-08-16,1,107,2,3.5,7.0
10915,2024-08-16,1,106,3,3.2,9.6
10916,2024-08-16,1,101,2,3.8,7.6
10917,2024-08-16,2,105,2,4.1,8.2
10918,2024-08-16,2,110,1,3.4,3.4
10919,2024-08-16,2,101,2,3.8,7.6
10920,2024-08-16,2,105,1,4.1,4.1
10921,2024-08-16,2,108,1,4.5,4.5
10922,2024-08-16,2,103,2,3.9,7.8
10923,2024-08-16,2,104,3,4.2,12.6
10924,2024-08-16,2,108,1,4.5,4.5
10925,2024-08-16,2,106,1,3.2,3.2
10926,2024-08-16,3,104,1,4.2,4.2
10927,2024-08-16,3,103,2,3.9,7.8
10928,2024-08-16,3,107,2,3.5,7.0
10929,2024-08-16,3,106,1,3.2,3.2
10930,2024-08-16,3,106,2,3.2,6.4
10931,2024-08-16,3,102,1,4.0,4.0
10932,2024-08-16,3,106,1,3.2,3.2
10933,2024-08-16,3,104,1,4.2,4.2
10934,2024-08-16,3,103,1,3.9,3.9
10935,2024-08-16,3,105,2,4.1,8.2
10936,2024-08-16,4,106,1,3.2,3.2
10937,2024-08-16,4,106,1,3.2,3.2
10938,2024-08-16,4,104,1,4.2,4.2
10939,2024-08-16,4,103,1,3.9,3.9
10940,2024-08-16,4,107,1,3.5,3.5
10941,2024-08-16,4,102,1,4.0,4.0
10942,2024-08-16,4,108,1,4.5,4.5
10943,2024-08-16,4,108,1,4.5,4.5
10944,2024-08-16,4,109,1,2.2,2.2
10945,2024-08-16,4,104,3,4.2,12.6
10946,2024-08-16,5,105,2,4.1,8.2
10947,2024-08-16,5,108,1,4.5,4.5
10948,2024-08-16,5,104,1,4.2,4.2
10949,2024-08-16,5,102,1,4.0,4.0
10950,2024-08-16,5,108,1,4.5,4.5
10951,2024-08-16,5,106,1,3.2,3.2
10952,2024-08-16,5,101,1,3.8,3.8
10953,2024-08-16,5,105,1,4.1,4.1
10954,2024-08-16,5,105,1,4.1,4.1
10955,2024-08-16,6,105,1,4.1,4.1
10956,2024-08-16,6,103,1,3.9,3.9
10957,2024-08-16,6,105,2,4.1,8.2
10958,2024-08-16,6,101,2,3.8,7.6
10959,2024-08-16,6,108,1,4.5,4.5
10960,2024-08-16,6,107,1,3.5,3.5
10961,2024-08-16,6,106,1,3.2,3.2
10962,2024-08-16,6,104,1,4.2,4.2
10963,2024-08-16,7,101,1,3.8,3.8
10964,2024-08-16,7,101,1,3.8,3.8
10965,2024-08-16,7,108,1,4.5,4.5
10966,2024-08-16,7,102,1,4.0,4.0
10967,2024-08-16,7,105,1,4.1,4.1
10968,2024-08-16,7,102,1,4.0,4.0
10969,2024-08-16,7,106,1,3.2,3.2
10970,2024-08-16,7,108,3,4.5,13.5
10971,2024-08-16,8,104,1,4.2,4.2
10972,2024-08-16,8,107,1,3.5,3.5
10973,2024-08-16,8,106,1,3.2,3.2
10974,2024-08-16,8,105,1,4.1,4.1
10975,2024-08-16,8,109,1,2.2,2.2
10976,2024-08-16,8,102,1,4.0,4.0
10977,2024-08-16,8,105,2,4.1,8.2
10978,2024-08-16,8,101,1,3.8,3.8
10979,2024-08-16,8,103,2,3.9,7.8
10980,2024-08-16,9,104,1,4.2,4.2
10981,2024-08-16,9,110,1,3.4,3.4
10982,2024-08-16,9,108,1,4.5,4.5
10983,2024-08-16,9,101,2,3.8,7.6
10984,2024-08-16,9,106,1,3.2,3.2
10985,2024-08-16,9,102,1,4.0,4.0
10986,2024-08-16,9,109,1,2.2,2.2
10987,2024-08-16,9,102,1,4.0,4.0
10988,2024-08-16,9,107,1,3.5,3.5
10989,2024-08-16,9,108,1,4.5,4.5
10990,2024-08-16,10,105,1,4.1,4.1
10991,2024-08-16,10,105,1,4.1,4.1
10992,2024-08-16,10,106,1,3.2,3.2
10993,2024-08-16,10,103,1,3.9,3.9
10994,2024-08-16,10,107,3,3.5,10.5
10995,2024-08-16,10,108,1,4.5,4.5
10996,2024-08-16,10,103,2,3.9,7.8
10997,2024-08-16,10,103,1,3.9,3.9
10998,2024-08-16,11,101,1,3.8,3.8
10999,2024-08-16,11,106,1,3.2,3.2
11000,2024-08-16,11,108,1,4.5,4.5
11001,2024-08-16,11,101,1,3.8,3.8
11002,2024-08-16,11,106,1,3.2,3.2
11003,2024-08-16,11,109,2,2.2,4.4
11004,2024-08-16,11,108,1,4.5,4.5
11005,2024-08-16,11,107,1,3.5,3.5
11006,2024-08-16,11,109,1,2.2,2.2
11007,2024-08-16,12,108,1,4.5,4.5
11008,2024-08-16,12,105,1,4.1,4.1
11009,2024-08-16,12,103,2,3.9,7.8
11010,2024-08-16,12,101,1,3.8,3.8
11011,2024-08-16,12,104,1,4.2,4.2
11012,2024-08-16,12,104,1,4.2,4.2
11013,2024-08-16,12,107,1,3.5,3.5
11014,2024-08-16,12,109,1,2.2,2.2
11015,2024-08-17,1,107,2,3.5,7.0
11016,2024-08-17,1,101,1,3.8,3.8
11017,2024-08-17,1,101,2,3.8,7.6
11018,2024-08-17,1,102,2,4.0,8.0
11019,2024-08-17,1,108,1,4.5,4.5
11020,2024-08-17,1,108,1,4.5,4.5
11021,2024-08-17,1,104,2,4.2,8.4
11022,2024-08-17,1,102,1,4.0,4.0
11023,2024-08-17,1,104,2,4.2,8.4
11024,2024-08-17,2,107,1,3.5,3.5
11025,2024-08-17,2,103,1,3.9,3.9
11026,2024-08-17,2,101,2,3.8,7.6
11027,2024-08-17,2,104,1,4.2,4.2
11028,2024-08-17,2,107,1,3.5,3.5
11029,2024-08-17,2,101,1,3.8,3.8
11030,2024-08-17,2,108,1,4.5,4.5
11031,2024-08-17,2,101,1,3.8,3.8
11032,2024-08-17,2,107,1,3.5,3.5
11033,2024-08-17,3,104,2,4.2,8.4
11034,2024-08-17,3,102,1,4.0,4.0
11035,2024-08-17,3,103,3,3.9,11.7
11036,2024-08-17,3,101,1,3.8,3.8
11037,2024-08-17,3,107,1,3.5,3.5
11038,2024-08-17,3,106,1,3.2,3.2
11039,2024-08-17,3,103,2,3.9,7.8
11040,2024-08-17,4,102,1,4.0,4.0
11041,2024-08-17,4,108,1,4.5,4.5
11042,2024-08-17,4,106,1,3.2,3.2
11043,2024-08-17,4,108,1,4.5,4.5
11044,2024-08-17,4,102,1,4.0,4.0
11045,2024-08-17,4,108,1,4.5,4.5
11046,2024-08-17,4,103,2,3.9,7.8
11047,2024-08-17,5,106,1,3.2,3.2
11048,2024-08-17,5,110,1,3.4,3.4
11049,2024-08-17,5,102,1,4.0,4.0
11050,2024-08-17,5,103,3,3.9,11.7
11051,2024-08-17,5,107,2,3.5,7.0
11052,2024-08-17,5,108,1,4.5,4.5
11053,2024-08-17,5,107,1,3.5,3.5
11054,2024-08-17,6,109,2,2.2,4.4
11055,2024-08-17,6,102,1,4.0,4.0
11056,2024-08-17,6,101,1,3.8,3.8
11057,2024-08-17,6,105,1,4.1,4.1
11058,2024-08-17,6,105,1,4.1,4.1
11059,2024-08-17,6,108,1,4.5,4.5
11060,2024-08-17,6,105,1,4.1,4.1
11061,2024-08-17,7,102,1,4.0,4.0
11062,2024-08-17,7,108,3,4.5,13.5
11063,2024-08-17,7,110,3,3.4,10.2
11064,2024-08-17,7,108,1,4.5,4.5
11065,2024-08-17,7,110,1,3.4,3.4
11066,2024-08-17,7,101,1,3.8,3.8
11067,2024-08-17,7,101,1,3.8,3.8
11068,2024-08-17,8,104,1,4.2,4.2
11069,2024-08-17,8,104,2,4.2,8.4
11070,2024-08-17,8,101,1,3.8,3.8
11071,2024-08-17,8,109,1,2.2,2.2
11072,2024-08-17,8,103,2,3.9,7.8
11073,2024-08-17,8,110,1,3.4,3.4
11074,2024-08-17,8,104,1,4.2,4.2
11075,2024-08-17,9,101,1,3.8,3.8
11076,2024-08-17,9,110,1,3.4,3.4
11077,2024-08-17,9,105,2,4.1,8.2
11078,2024-08-17,9,107,1,3.5,3.5
11079,2024-08-17,9,101,1,3.8,3.8
11080,2024-08-17,9,108,3,4.5,13.5
11081,2024-08-17,9,110,1,3.4,3.4
11082,2024-08-17,9,110,1,3.4,3.4
11083,2024-08-17,10,103,1,3.9,3.9
11084,2024-08-17,10,107,1,3.5,3.5
11085,2024-08-17,10,101,1,3.8,3.8
11086,2024-08-17,10,102,2,4.0,8.0
11087,2024-08-17,10,101,2,3.8,7.6
11088,2024-08-17,10,107,2,3.5,7.0
11089,2024-08-17,10,103,2,3.9,7.8
11090,2024-08-17,10,108,2,4.5,9.0
11091,2024-08-17,10,109,1,2.2,2.2
11092,2024-08-17,10,104,1,4.2,4.2
11093,2024-08-17,11,105,2,4.1,8.2
11094,2024-08-17,11,104,1,4.2,4.2
11095,2024-08-17,11,105,2,4.1,8.2
11096,2024-08-17,11,109,1,2.2,2.2
11097,2024-08-17,11,101,1,3.8,3.8
11098,2024-08-17,11,108,1,4.5,4.5
11099,2024-08-17,11,109,2,2.2,4.4
11100,2024-08-17,11,108,1,4.5,4.5
11101,2024-08-17,12,105,1,4.1,4.1
11102,2024-08-17,12,104,1,4.2,4.2
11103,2024-08-17,12,106,1,3.2,3.2
11104,2024-08-17,12,109,1,2.2,2.2
11105,2024-08-17,12,107,1,3.5,3.5
11106,2024-08-17,12,101,1,3.8,3.8
11107,2024-08-17,12,108,1,4.5,4.5
11108,2024-08-17,12,101,1,3.8,3.8
11109,2024-08-17,12,102,1,4.0,4.0
11110,2024-08-17,12,102,3,4.0,12.0
11111,2024-08-18,1,105,1,4.1,4.1
11112,2024-08-18,1,107,1,3.5,3.5
11113,2024-08-18,1,108,1,4.5,4.5
11114,2024-08-18,1,109,2,2.2,4.4
11115,2024-08-18,1,105,1,4.1,4.1
11116,2024-08-18,1,104,1,4.2,4.2
11117,2024-08-18,1,110,2,3.4,6.8
11118,2024-08-18,2,102,1,4.0,4.0
11119,2024-08-18,2,107,1,3.5,3.5
11120,2024-08-18,2,102,1,4.0,4.0
11121,2024-08-18,2,101,2,3.8,7.6
11122,2024-08-18,2,108,1,4.5,4.5
11123,2024-08-18,2,101,1,3.8,3.8
11124,2024-08-18,2,102,1,4.0,4.0
11125,2024-08-18,2,106,2,3.2,6.4
11126,2024-08-18,2,106,1,3.2,3.2
11127,2024-08-18,3,105,1,4.1,4.1
11128,2024-08-18,3,102,1,4.0,4.0
11129,2024-08-18,3,108,1,4.5,4.5
11130,2024-08-18,3,110,1,3.4,3.4
11131,2024-08-18,3,102,1,4.0,4.0
11132,2024-08-18,3,106,1,3.2,3.2
11133,2024-08-18,3,102,2,4.0,8.0
11134,2024-08-18,3,105,2,4.1,8.2
11135,2024-08-18,3,109,2,2.2,4.4
11136,2024-08-18,3,106,1,3.2,3.2
11137,2024-08-18,4,101,1,3.8,3.8
11138,2024-08-18,4,108,2,4.5,9.0
11139,2024-08-18,4,108,2,4.5,9.0
11140,2024-08-18,4,105,1,4.1,4.1
11141,2024-08-18,4,108,1,4.5,4.5
11142,2024-08-18,4,101,1,3.8,3.8
11143,2024-08-18,4,103,1,3.9,3.9
11144,2024-08-18,5,102,2,4.0,8.0
11145,2024-08-18,5,101,1,3.8,3.8
11146,2024-08-18,5,106,1,3.2,3.2
11147,2024-08-18,5,109,3,2.2,6.6
11148,2024-08-18,5,104,3,4.2,12.6
11149,2024-08-18,5,102,1,4.0,4.0
11150,2024-08-18,5,103,2,3.9,7.8
11151,2024-08-18,5,106,1,3.2,3.2
11152,2024-08-18,5,108,1,4.5,4.5
11153,2024-08-18,5,106,1,3.2,3.2
11154,2024-08-18,6,105,1,4.1,4.1
11155,2024-08-18,6,106,1,3.2,3.2
11156,2024-08-18,6,105,1,4.1,4.1
11157,2024-08-18,6,103,1,3.9,3.9
11158,2024-08-18,6,103,1,3.9,3.9
11159,2024-08-18,6,105,1,4.1,4.1
11160,2024-08-18,6,105,1,4.1,4.1
11161,2024-08-18,6,106,2,3.2,6.4
11162,2024-08-18,6,103,1,3.9,3.9
11163,2024-08-18,7,101,3,3.8,11.4
11164,2024-08-18,7,103,1,3.9,3.9
11165,2024-08-18,7,104,1,4.2,4.2
11166,2024-08-18,7,101,1,3.8,3.8
11167,2024-08-18,7,104,2,4.2,8.4
11168,2024-08-18,7,107,2,3.5,7.0
11169,2024-08-18,7,101,1,3.8,3.8
11170,2024-08-18,8,101,1,3.8,3.8
11171,2024-08-18,8,103,1,3.9,3.9
11172,2024-08-18,8,101,1,3.8,3.8
11173,2024-08-18,8,106,1,3.2,3.2
11174,2024-08-18,8,101,1,3.8,3.8
11175,2024-08-18,8,105,1,4.1,4.1
11176,2024-08-18,8,102,2,4.0,8.0
11177,2024-08-18,9,108,2,4.5,9.0
11178,2024-08-18,9,108,1,4.5,4.5
11179,2024-08-18,9,107,1,3.5,3.5
11180,2024-08-18,9,105,2,4.1,8.2
11181,2024-08-18,9,106,1,3.2,3.2
11182,2024-08-18,9,104,1,4.2,4.2
11183,2024-08-18,9,103,1,3.9,3.9
11184,2024-08-18,10,108,1,4.5,4.5
11185,2024-08-18,10,102,1,4.0,4.0
11186,2024-08-18,10,102,1,4.0,4.0
11187,2024-08-18,10,107,1,3.5,3.5
11188,2024-08-18,10,104,1,4.2,4.2
11189,2024-08-18,10,108,1,4.5,4.5
11190,2024-08-18,10,103,2,3.9,7.8
11191,2024-08-18,10,103,1,3.9,3.9
11192,2024-08-18,11,106,1,3.2,3.2
11193,2024-08-18,11,106,1,3.2,3.2
11194,2024-08-18,11,105,1,4.1,4.1
11195,2024-08-18,11,108,1,4.5,4.5
11196,2024-08-18,11,110,1,3.4,3.4
11197,2024-08-18,11,104,1,4.2,4.2
11198,2024-08-18,11,110,1,3.4,3.4
11199,2024-08-18,11,108,1,4.5,4.5
11200,2024-08-18,11,103,1,3.9,3.9
11201,2024-08-18,12,109,1,2.2,2.2
11202,2024-08-18,12,107,1,3.5,3.5
11203,2024-08-18,12,110,3,3.4,10.2
11204,2024-08-18,12,102,1,4.0,4.0
11205,2024-08-18,12,107,1,3.5,3.5
11206,2024-08-18,12,107,1,3.5,3.5
11207,2024-08-18,12,108,1,4.5,4.5
11208,2024-08-19,1,107,1,3.5,3.5
11209,2024-08-19,1,106,1,3.2,3.2
11210,2024-08-19,1,110,1,3.4,3.4
11211,2024-08-19,1,108,2,4.5,9.0
11212,2024-08-19,1,104,1,4.2,4.2
11213,2024-08-19,1,106,3,3.2,9.6
11214,2024-08-19,1,106,1,3.2,3.2
11215,2024-08-19,1,104,1,4.2,4.2
11216,2024-08-19,2,109,2,2.2,4.4
11217,2024-08-19,2,107,2,3.5,7.0
11218,2024-08-19,2,101,2,3.8,7.6
11219,2024-08-19,2,101,1,3.8,3.8
11220,2024-08-19,2,105,1,4.1,4.1
11221,2024-08-19,2,102,1,4.0,4.0
11222,2024-08-19,2,108,3,4.5,13.5
11223,2024-08-19,3,104,1,4.2,4.2
11224,2024-08-19,3,102,1,4.0,4.0
11225,2024-08-19,3,105,1,4.1,4.1
11226,2024-08-19,3,110,1,3.4,3.4
11227,2024-08-19,3,103,1,3.9,3.9
11228,2024-08-19,3,101,3,3.8,11.4
11229,2024-08-19,3,105,2,4.1,8.2
11230,2024-08-19,3,101,1,3.8,3.8
11231,2024-08-19,3,108,1,4.5,4.5
11232,2024-08-19,3,101,1,3.8,3.8
11233,2024-08-19,4,102,1,4.0,4.0
11234,2024-08-19,4,108,3,4.5,13.5
11235,2024-08-19,4,108,2,4.5,9.0
11236,2024-08-19,4,108,1,4.5,4.5
11237,2024-08-19,4,101,1,3.8,3.8
11238,2024-08-19,4,109,2,2.2,4.4
11239,2024-08-19,4,104,1,4.2,4.2
11240,2024-08-19,4,106,1,3.2,3.2
11241,2024-08-19,5,103,1,3.9,3.9
11242,2024-08-19,5,109,1,2.2,2.2
11243,2024-08-19,5,105,1,4.1,4.1
11244,2024-08-19,5,102,2,4.0,8.0
11245,2024-08-19,5,107,1,3.5,3.5
11246,2024-08-19,5,106,1,3.2,3.2
11247,2024-08-19,5,107,1,3.5,3.5
11248,2024-08-19,6,102,1,4.0,4.0
11249,2024-08-19,6,106,1,3.2,3.2
11250,2024-08-19,6,105,1,4.1,4.1
11251,2024-08-19,6,110,1,3.4,3.4
11252,2024-08-19,6,101,2,3.8,7.6
11253,2024-08-19,6,106,1,3.2,3.2
11254,2024-08-19,6,107,1,3.5,3.5
11255,2024-08-19,6,103,2,3.9,7.8
11256,2024-08-19,7,106,1,3.2,3.2
11257,2024-08-19,7,104,1,4.2,4.2
11258,2024-08-19,7,106,1,3.2,3.2
11259,2024-08-19,7,101,1,3.8,3.8
11260,2024-08-19,7,110,1,3.4,3.4
11261,2024-08-19,7,107,2,3.5,7.0
11262,2024-08-19,7,104,1,4.2,4.2
11263,2024-08-19,8,108,1,4.5,4.5
11264,2024-08-19,8,102,1,4.0,4.0
11265,2024-08-19,8,106,3,3.2,9.6
11266,2024-08-19,8,103,1,3.9,3.9
11267,2024-08-19,8,107,1,3.5,3.5
11268,2024-08-19,8,104,1,4.2,4.2
11269,2024-08-19,8,107,1,3.5,3.5
11270,2024-08-19,8,105,1,4.1,4.1
11271,2024-08-19,8,103,1,3.9,3.9
11272,2024-08-19,9,101,1,3.8,3.8
11273,2024-08-19,9,108,1,4.5,4.5
11274,2024-08-19,9,101,1,3.8,3.8
11275,2024-08-19,9,102,1,4.0,4.0
11276,2024-08-19,9,108,1,4.5,4.5
11277,2024-08-19,9,103,1,3.9,3.9
11278,2024-08-19,9,108,1,4.5,4.5
11279,2024-08-19,9,105,1,4.1,4.1
11280,2024-08-19,9,107,1,3.5,3.5
11281,2024-08-19,10,108,1,4.5,4.5
11282,2024-08-19,10,108,2,4.5,9.0
11283,2024-08-19,10,107,1,3.5,3.5
11284,2024-08-19,10,107,2,3.5,7.0
11285,2024-08-19,10,105,1,4.1,4.1
11286,2024-08-19,10,105,1,4.1,4.1
11287,2024-08-19,10,102,1,4.0,4.0
11288,2024-08-19,10,103,1,3.9,3.9
11289,2024-08-19,10,102,2,4.0,8.0
11290,2024-08-19,10,101,1,3.8,3.8
11291,2024-08-19,11,105,1,4.1,4.1
11292,2024-08-19,11,107,1,3.5,3.5
11293,2024-08-19,11,104,1,4.2,4.2
11294,2024-08-19,11,108,1,4.5,4.5
11295,2024-08-19,11,107,1,3.5,3.5
11296,2024-08-19,11,104,1,4.2,4.2
11297,2024-08-19,11,102,1,4.0,4.0
11298,2024-08-19,11,102,1,4.0,4.0
11299,2024-08-19,12,108,1,4.5,4.5
11300,2024-08-19,12,102,1,4.0,4.0
11301,2024-08-19,12,108,2,4.5,9.0
11302,2024-08-19,12,106,2,3.2,6.4
11303,2024-08-19,12,107,1,3.5,3.5
11304,2024-08-19,12,107,3,3.5,10.5
11305,2024-08-19,12,104,1,4.2,4.2
11306,2024-08-19,12,101,1,3.8,3.8
11307,2024-08-19,12,106,1,3.2,3.2
11308,2024-08-20,1,106,1,3.2,3.2
11309,2024-08-20,1,110,1,3.4,3.4
11310,2024-08-20,1,108,2,4.5,9.0
11311,2024-08-20,1,102,2,4.0,8.0
11312,2024-08-20,1,105,1,4.1,4.1
11313,2024-08-20,1,110,1,3.4,3.4
11314,2024-08-20,1,108,2,4.5,9.0
11315,2024-08-20,2,107,2,3.5,7.0
11316,2024-08-20,2,103,1,3.9,3.9
11317,2024-08-20,2,105,2,4.1,8.2
11318,2024-08-20,2,106,1,3.2,3.2
11319,2024-08-20,2,108,1,4.5,4.5
11320,2024-08-20,2,107,1,3.5,3.5
11321,2024-08-20,2,106,1,3.2,3.2
11322,2024-08-20,2,101,1,3.8,3.8
11323,2024-08-20,2,103,1,3.9,3.9
11324,2024-08-20,2,101,1,3.8,3.8
11325,2024-08-20,3,104,1,4.2,4.2
11326,2024-08-20,3,102,2,4.0,8.0
11327,2024-08-20,3,101,2,3.8,7.6
11328,2024-08-20,3,101,1,3.8,3.8
11329,2024-08-20,3,110,1,3.4,3.4
11330,2024-08-20,3,101,1,3.8,3.8
11331,2024-08-20,3,101,3,3.8,11.4
11332,2024-08-20,3,110,1,3.4,3.4
11333,2024-08-20,4,106,1,3.2,3.2
11334,2024-08-20,4,106,1,3.2,3.2
11335,2024-08-20,4,108,1,4.5,4.5
11336,2024-08-20,4,106,2,3.2,6.4
11337,2024-08-20,4,109,1,2.2,2.2
11338,2024-08-20,4,110,1,3.4,3.4
11339,2024-08-20,4,106,1,3.2,3.2
11340,2024-08-20,4,103,1,3.9,3.9
11341,2024-08-20,5,107,1,3.5,3.5
11342,2024-08-20,5,108,1,4.5,4.5
11343,2024-08-20,5,110,2,3.4,6.8
11344,2024-08-20,5,106,2,3.2,6.4
11345,2024-08-20,5,101,1,3.8,3.8
11346,2024-08-20,5,105,1,4.1,4.1
11347,2024-08-20,5,102,1,4.0,4.0
11348,2024-08-20,5,107,3,3.5,10.5
11349,2024-08-20,6,110,3,3.4,10.2
11350,2024-08-20,6,110,1,3.4,3.4
11351,2024-08-20,6,105,2,4.1,8.2
11352,2024-08-20,6,104,3,4.2,12.6
11353,2024-08-20,6,104,1,4.2,4.2
11354,2024-08-20,6,106,1,3.2,3.2
11355,2024-08-20,6,103,2,3.9,7.8
11356,2024-08-20,6,109,1,2.2,2.2
11357,2024-08-20,6,101,1,3.8,3.8
11358,2024-08-20,6,106,1,3.2,3.2
11359,2024-08-20,7,106,2,3.2,6.4
11360,2024-08-20,7,101,1,3.8,3.8
11361,2024-08-20,7,104,2,4.2,8.4
11362,2024-08-20,7,108,1,4.5,4.5
11363,2024-08-20,7,107,1,3.5,3.5
11364,2024-08-20,7,108,1,4.5,4.5
11365,2024-08-20,7,103,1,3.9,3.9
11366,2024-08-20,7,101,1,3.8,3.8
11367,2024-08-20,8,103,1,3.9,3.9
11368,2024-08-20,8,101,2,3.8,7.6
11369,2024-08-20,8,103,2,3.9,7.8
11370,2024-08-20,8,110,1,3.4,3.4
11371,2024-08-20,8,108,1,4.5,4.5
11372,2024-08-20,8,106,1,3.2,3.2
11373,2024-08-20,8,102,2,4.0,8.0
11374,2024-08-20,8,110,2,3.4,6.8
11375,2024-08-20,9,105,2,4.1,8.2
11376,2024-08-20,9,101,1,3.8,3.8
11377,2024-08-20,9,108,1,4.5,4.5
11378,2024-08-20,9,102,2,4.0,8.0
11379,2024-08-20,9,107,2,3.5,7.0
11380,2024-08-20,9,104,1,4.2,4.2
11381,2024-08-20,9,107,1,3.5,3.5
11382,2024-08-20,10,109,1,2.2,2.2
11383,2024-08-20,10,107,1,3.5,3.5
11384,2024-08-20,10,103,2,3.9,7.8
11385,2024-08-20,10,103,1,3.9,3.9
11386,2024-08-20,10,109,1,2.2,2.2
11387,2024-08-20,10,106,1,3.2,3.2
11388,2024-08-20,10,103,2,3.9,7.8
11389,2024-08-20,10,104,1,4.2,4.2
11390,2024-08-20,11,106,1,3.2,3.2
11391,2024-08-20,11,105,1,4.1,4.1
11392,2024-08-20,11,110,2,3.4,6.8
11393,2024-08-20,11,102,2,4.0,8.0
11394,2024-08-20,11,110,2,3.4,6.8
11395,2024-08-20,11,101,1,3.8,3.8
11396,2024-08-20,11,107,1,3.5,3.5
11397,2024-08-20,11,105,1,4.1,4.1
11398,2024-08-20,11,102,1,4.0,4.0
11399,2024-08-20,12,107,1,3.5,3.5
11400,2024-08-20,12,108,2,4.5,9.0
11401,2024-08-20,12,105,3,4.1,12.3
11402,2024-08-20,12,105,1,4.1,4.1
11403,2024-08-20,12,108,2,4.5,9.0
11404,2024-08-20,12,110,1,3.4,3.4
11405,2024-08-20,12,106,1,3.2,3.2
11406,2024-08-20,12,107,1,3.5,3.5
11407,2024-08-21,1,110,2,3.4,6.8
11408,2024-08-21,1,104,1,4.2,4.2
11409,2024-08-21,1,105,1,4.1,4.1
11410,2024-08-21,1,104,3,4.2,12.6
11411,2024-08-21,1,101,2,3.8,7.6
11412,2024-08-21,1,103,1,3.9,3.9
11413,2024-08-21,1,108,1,4.5,4.5
11414,2024-08-21,1,102,3,4.0,12.0
11415,2024-08-21,2,105,1,4.1,4.1
11416,2024-08-21,2,102,1,4.0,4.0
11417,2024-08-21,2,102,1,4.0,4.0
11418,2024-08-21,2,105,1,4.1,4.1
11419,2024-08-21,2,106,3,3.2,9.6
11420,2024-08-21,2,108,1,4.5,4.5
11421,2024-08-21,2,101,1,3.8,3.8
11422,2024-08-21,2,109,1,2.2,2.2
11423,2024-08-21,2,102,2,4.0,8.0
11424,2024-08-21,2,102,1,4.0,4.0
11425,2024-08-21,3,109,1,2.2,2.2
11426,2024-08-21,3,101,1,3.8,3.8
11427,2024-08-21,3,103,1,3.9,3.9
11428,2024-08-21,3,108,1,4.5,4.5
11429,2024-08-21,3,103,1,3.9,3.9
11430,2024-08-21,3,102,1,4.0,4.0
11431,2024-08-21,3,103,2,3.9,7.8
11432,2024-08-21,3,107,2,3.5,7.0
11433,2024-08-21,3,106,1,3.2,3.2
11434,2024-08-21,3,108,3,4.5,13.5
11435,2024-08-21,4,102,1,4.0,4.0
11436,2024-08-21,4,109,2,2.2,4.4
11437,2024-08-21,4,104,1,4.2,4.2
11438,2024-08-21,4,105,1,4.1,4.1
11439,2024-08-21,4,105,2,4.1,8.2
11440,2024-08-21,4,106,1,3.2,3.2
11441,2024-08-21,4,107,1,3.5,3.5
11442,2024-08-21,5,102,1,4.0,4.0
11443,2024-08-21,5,101,1,3.8,3.8
11444,2024-08-21,5,104,2,4.2,8.4
11445,2024-08-21,5,106,1,3.2,3.2
11446,2024-08-21,5,107,2,3.5,7.0
11447,2024-08-21,5,102,1,4.0,4.0
11448,2024-08-21,5,103,1,3.9,3.9
11449,2024-08-21,5,107,1,3.5,3.5
11450,2024-08-21,5,110,1,3.4,3.4
11451,2024-08-21,5,107,2,3.5,7.0
11452,2024-08-21,6,106,1,3.2,3.2
11453,2024-08-21,6,102,2,4.0,8.0
11454,2024-08-21,6,104,1,4.2,4.2
11455,2024-08-21,6,103,1,3.9,3.9
11456,2024-08-21,6,102,1,4.0,4.0
11457,2024-08-21,6,104,1,4.2,4.2
11458,2024-08-21,6,103,1,3.9,3.9
11459,2024-08-21,6,105,1,4.1,4.1
11460,2024-08-21,6,102,1,4.0,4.0
11461,2024-08-21,6,103,1,3.9,3.9
11462,2024-08-21,7,108,2,4.5,9.0
11463,2024-08-21,7,108,2,4.5,9.0
11464,2024-08-21,7,106,1,3.2,3.2
11465,2024-08-21,7,106,1,3.2,3.2
11466,2024-08-21,7,106,1,3.2,3.2
11467,2024-08-21,7,109,1,2.2,2.2
11468,2024-08-21,7,103,1,3.9,3.9
11469,2024-08-21,7,107,1,3.5,3.5
11470,2024-08-21,8,103,1,3.9,3.9
11471,2024-08-21,8,107,1,3.5,3.5
11472,2024-08-21,8,104,1,4.2,4.2
11473,2024-08-21,8,104,1,4.2,4.2
11474,2024-08-21,8,107,1,3.5,3.5
11475,2024-08-21,8,107,1,3.5,3.5
11476,2024-08-21,8,105,2,4.1,8.2
11477,2024-08-21,8,105,2,4.1,8.2
11478,2024-08-21,8,107,1,3.5,3.5
11479,2024-08-21,8,102,1,4.0,4.0
11480,2024-08-21,9,103,1,3.9,3.9
11481,2024-08-21,9,109,1,2.2,2.2
11482,2024-08-21,9,102,2,4.0,8.0
11483,2024-08-21,9,102,1,4.0,4.0
11484,2024-08-21,9,108,1,4.5,4.5
11485,2024-08-21,9,105,3,4.1,12.3
11486,2024-08-21,9,105,1,4.1,4.1
11487,2024-08-21,9,101,1,3.8,3.8
11488,2024-08-21,9,108,1,4.5,4.5
11489,2024-08-21,10,104,1,4.2,4.2
11490,2024-08-21,10,104,1,4.2,4.2
11491,2024-08-21,10,105,1,4.1,4.1
11492,2024-08-21,10,105,1,4.1,4.1
